source_language,target_language,source,reference,doc_id,client_id,sender
en,fr,Very well.,Très bien.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,Please check if you can open books afterwards.,Veuillez vérifier si vous pouvez ouvrir des livres par la suite.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,"If you're still unable to open books, please make sure to contact us again","Si vous ne parvenez toujours pas à ouvrir des livres, assurez-vous de nous contacter à nouveau.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,Non mais pour l'instant cela ne fonctionne pas,"No, but it isn't working right now",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
fr,en,J'ai toujours le même problème,I'm still having the same problem,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,Did you performed all the instructions I provided?,Avez-vous effectué toutes les instructions que j'ai fournies ?,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,Oui j'ai tout suivi,"Yes, I followed everything",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,The other thing you can do is to Uninstall #PRS_ORG# from your computer and the install it again,Une autre chose que vous pouvez faire consiste à désinstaller #PRS_ORG# de votre ordinateur et l'installer à nouveau.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,J'arrive bien à l'avoir sur #PRS_ORG# en pdf le livre,I manage to get the book from #PRS_ORG# in pdf format,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
fr,en,J'ai déjà désinstaller #PRS_ORG#,I've already uninstalled #PRS_ORG#,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,Ok. One more thing you can try is performing the following method:,D'accord. Une autre chose que vous pouvez essayer est de suivre la méthode suivante :,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,A),A),en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Connect the eReader to the Computer,- Connectez la liseuse à l'ordinateur.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Open #PRS_ORG# and de-authorize the eReader and Close #PRS_ORG#,"- Ouvrez #PRS_ORG#, annulez l'autorisation des la liseuse et fermez #PRS_ORG#.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Back up everything from the eReader to a Folder in the computer,- Sauvegardez tout ce qui se trouve sur la liseuse dans un dossier sur l'ordinateur.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Once everything is backed up > Delete all the folder/files in the eReader,"- Une fois que tout est sauvegardé, supprimez tous les dossiers/fichiers dans la liseuse.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Setup the eReader,- Configurer la liseuse.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Eject the eReader safely,- Éjectez la liseuse en toute sécurité.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,B),B.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Open #PRS_ORG#.,- Ouvrez #PRS_ORG#.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Press Cmd-Shift-D to deauthorize #PRS_ORG#,- Appuyez sur Cmd-Maj-D pour annuler l'autorisation de #PRS_ORG#.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Select Erase Authorization.,Sélectionnez Effacer l'autorisation.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Click OK and quit #PRS_ORG#.,Cliquez sur OK et quittez #PRS_ORG#.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Navigate to /Users/[[Your user account]]/Library/Application Support/#PRS_ORG#/#PRS_ORG# and drag the activation.dat file to the trash.,-Naviguez dans /Users/[[Votre compte d'utilisateur]]/Library/Application Support/#PRS_ORG#/#PRS_ORG# et faites glisser le fichier activation.dat vers la corbeille.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,#PRS_ORG# is now deauthorised.,#PRS_ORG# est maintenant autorisé.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,"-If for some reason you cannot navigate to the activation.dat file (#PRS_ORG# and later), please try the following:","Si pour une raison quelconque vous ne pouvez pas accéder au fichier activation.dat (#PRS_ORG# et ultérieur), veuillez essayer ce qui suit :",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Go to the Finder menu.,Allez dans le menu « Finder ».,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Hold down the Option (Alt) key and select Go.,Appuyez sur la touche d'option (alt) et sélectionnez « Allez ».,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,This reveals the hidden user library.,Cela révèle la bibliothèque cachée des utilisateurs.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Select Library.,Sélectionnez la bibliothèque.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Go to Application Support/#PRS_ORG#/#PRS_ORG# and delete the file named “activation.dat”,"-Allez dans Application Support/#PRS_ORG#/#PRS_ORG# et supprimez le fichier nommé ""activation.dat"".",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,C),C),en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Reboot the computer,Redémarrez l'ordinateur,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Open #PRS_ORG# and authorize the computer,Ouvrez #PRS_ORG# et autorisez l'ordinateur,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Close #NAME#,- Fermez #NAME#,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Connect your eReader,- Connectez-vous à votre liseuse,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Open up #PRS_ORG# and authorize the eReader,- Ouvrez #PRS_ORG# et autorisez la liseuse,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Re-Download the #PRS_ORG# file and Open it with #PRS_ORG#,- Retéléchargez le fichier #PRS_ORG# et ouvrez-le avec #PRS_ORG#,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,-Transfer the books to the eReader using #PRS_ORG#,- Transférez les livres à la liseuse en utilisant #PRS_ORG#,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,I am still with you,Je suis toujours avec vous,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,"Whatever happens, please let me know","Quoi qu'il arrive, tenez-moi au courant.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,"Je suis bloquée à l'étape B, je n'arrive pas à supprimer le fichier « activation.dat »","I'm stuck in step B, I can't delete the ""activation.dat"" file",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,What happens when you try removing the file,Que se passe-t-il lorsque vous essayez de supprimer le fichier ?,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,Je n'arrive pas à trouver le fichier,I can't find the file,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,It should be in the folder indicated in the instructions,Il devrait être dans le dossier indiqué dans les instructions,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,I am still here,Je suis toujours là.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,I am still with you,Je suis toujours avec vous.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,"I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes","Je suis désolé, pour des raisons de qualité, je devrai fermer ce chat si je ne reçois pas de réponse dans 2 minutes.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,Je ne le trouve pas,I can't find it,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,Ok.,D'accord.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,Please allow me a few minutes to check if there is anything else we can try,Veuillez m'accorder quelques minutes pour vérifier s'il y a autre chose que nous pouvons essayer.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,C'est bon j'ai réussi merci beaucoup,"It worked, thank you very much",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,customer
en,fr,What happened?,Qu'est-il arrivé ?,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,I am still with you,Je suis toujours avec vous.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,Are you still there?,Êtes-vous toujours là ?,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,"I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes","Je suis désolé, pour des raisons de qualité, je devrai fermer ce chat si je ne reçois pas de réponse dans 2 minutes.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.",en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
en,fr,Have a nice evening and a happy new year,Passez une bonne soirée et bonne année.,en_fr_#CLIENT-02#_default020-12-27-16,#CLIENT-02#,agent
fr,en,"Bonjour,","Hello,",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,Ma #PRS_ORG# est bien configurée en Français mais tous les livres proposés et les résumés sont en néerlandais.,"My #PRS_ORG# is configured in French, but all the books on offer and the summaries are in Dutch.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,"J’ai déjà éteint, rallumé, déconnecté mon compte, reconnecté... rien ne change.","I already turned it off and on, signed out from my account, signed back in... nothing changes.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,Pouvez-vous m’aider ?,Can you help me?,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,Merci,Thank you,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,#NAME#,#NAME#,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,#EMAIL#,#EMAIL#,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,Aujourd’hui j’ai acheté «Agatha Raisin la quiche fatale » de M.C.,"Today I bought ""Agatha Raisin la quiche fatale"" by M.C.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
fr,en,#NAME#,#NAME#,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
en,fr,Thank you for the information.,Merci pour l'information.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,I will be more than happy to assist you.,Je me ferais un plaisir de vous aider.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
fr,en,Merci,Thank you,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
en,fr,Allow me a minute while I verify your account,Accordez-moi une minute pendant que je vérifie votre compte,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
fr,en,D’accord merci,"Ok, thank you",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
en,fr,What device are you using to read your books?,Quel appareil utilisez-vous pour lire vos livres ?,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
fr,en,Une #PRS_ORG#,A #PRS_ORG#,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
en,fr,Thank you.,Je vous remercie.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Please try the following steps:,Veuillez essayer les étapes suivantes :,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Register  your billing address in the #PRS_ORG# website directly,Enregistrez votre adresse de facturation directement sur le site Web de #PRS_ORG#,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Go to #URL#.,Accédez à #URL#.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Sign in to your #PRS_ORG# account.,Connectez-vous à votre compte #PRS_ORG#.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Click the My Account drop down menu and select Account Settings.,Cliquez sur le menu déroulant Mon compte et sélectionnez Paramètres du compte.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Select the Payment Information tab.,Sélectionnez l'onglet Informations de paiement.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Register your Billing Address on the left-hand side on the same page.,Enregistrez votre adresse de facturation sur le côté gauche de la même page.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Then click on *save*,Puis cliquez sur * enregistrer *,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,To receive recommendations in French.,Pour recevoir des recommandations en français.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,I recommend you to add some books to  your wishlist then you will receive further recommendations in French,"Je vous recommande d'ajouter quelques livres à votre liste de souhaits, puis vous recevrez d'autres recommandations en français",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"On  your #PRS_ORG#, log out and  log in back to refresh the changes","Sur votre liseuse #PRS_ORG#, déconnectez-vous et reconnectez-vous pour actualiser les modifications",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,I will provide the steps to log out from your account in your #PRS_ORG#:,Je vais fournir les étapes pour vous déconnecter de votre compte dans votre liseuse #PRS_ORG# :,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"When you sign out, your books and bookmarks are saved, but you will lose highlights and notes you’ve added to your books.","Lorsque vous vous déconnectez, vos livres et signets sont enregistrés, mais vous perdrez les surlignages et les notes que vous avez ajoutés à vos livres.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,You will also lose free books.,Vous perdrez également des livres gratuits.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Your #PRS_ORG# books purchased will appear as *Unread*,Vos livres #PRS_ORG# achetés apparaîtront comme * Non lus *,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,On your #PRS_ORG# eReader:,Sur votre liseuse #PRS_ORG# :,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Go to your Home screen.,Allez sur votre écran d'accueil.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap the Menu icon at the bottom of the screen.,Appuyez sur l'icône Menu en bas de l'écran.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,(3 horizontal lines),(3 lignes horizontales),en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap Settings.,Appuyez sur Paramètres.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap Accounts.,Appuyez sur comptes.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"Under #PRS_ORG#, tap Sign out.","Sous #PRS_ORG#, appuyez sur déconnexion.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,A confirmation screen will appear.,Un écran de confirmation apparaîtra.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap Sign out.,Appuyez sur Déconnexion.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"After you sign out, follow the onscreen instructions to set up your eReader.","Après votre inscription, suivez les instructions de l'écran pour configurer votre liseuse.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap your language.,Appuyez sur votre langue.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap Set up over Wi Fi.,Appuyez sur Configurer via Wi-Fi.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"Your eReader will search for local Wi Fi networks, and show you a list of what’s available.",Votre liseuse recherchera les réseaux Wi-Fi locaux et vous montrera une liste de ce qui est disponible.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap the network you want to connect to.,Appuyez sur le réseau auquel vous souhaitez vous connecter.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"If necessary, use the on-screen keyboard to enter the network password.","Si nécessaire, utilisez le clavier sur l'écran pour saisir le mot de passe réseau.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap Join on your keyboard.,Appuyez sur Rejoindre sur votre clavier.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"If necessary, tap Date, Time, or Time Zone.","Si nécessaire, appuyez sur Date, Heure ou Fuseau horaire.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Tap Continue.,Appuyez sur Continuer.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,Your eReader will download any available updates.,Votre liseuse va télécharger toutes les mises à jour disponibles.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,The updates may take up to 20 minutes to complete.,Les mises à jour peuvent prendre jusqu'à 20 minutes.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"Tap the sign-in option you wish to use, and use the on-screen keyboard to enter your details.","Appuyez sur l'option de connexion que vous souhaitez utiliser, et utilisez le clavier sur l'écran pour entrer vos informations.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"If you already have #PRS_ORG# books, you’ll see them being added to your eReader.","Si vous avez déjà des livres #PRS_ORG#, vous verrez qu'ils sont ajoutés à votre liseuse.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
en,fr,"After you connect your eReader to a Wi Fi connection, you’ll be prompted to sign in to your eReader.","Après avoir connecté votre liseuse à une connexion Wi Fi, vous serez invité à vous connecter à votre liseuse.",en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
fr,en,J’ai actualisé l’adresse de facturation,I updated the billing address,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,customer
en,fr,Ok,D'accord.,en_fr_#CLIENT-02#_default020-12-27-5,#CLIENT-02#,agent
