doc_id,content_type,source_language,target_language,client,brand,tone,source_segment,mt_segment,pe_segment,translation_direction
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.","Merci d'avoir contacté #PRS_ORG#, j'ai eu le plaisir de vous aider aujourd'hui.",agent
en_fr_#CLIENT-02#_default020-12-27-48,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I hope you have an excellent day and take care!,J'espère que vous passez une excellente journée et prenez soin de vous !,J'espère que vous passez une excellente journée et prenez soin de vous !,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"j'ai acheté une carte cadeau #PRS_ORG# (30 euros) mais la personne ne la reçoit pas, pourtant l'adresse mail est la bonne.","I bought a #PRS_ORG# gift card (30 euros) but the person does not receive it, yet the email address is the right one.","I bought a #PRS_ORG# gift card (€30) but the recipient did not receive it, although the email address is correct.",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,J'ai essayé de la renvoyer plusieurs fois déjà.,I tried to send it back several times already.,I tried to resend it several times already.,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL#,#EMAIL#,#EMAIL#,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,30 décembre,30 December,December 30,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for the information provided, I hope you are doing fine.","Merci pour les informations fournies, j'espère que vous allez bien.","Merci pour les informations fournies, j'espère que vous allez bien.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please let me verify your #PRS_ORG# account.,Veuillez me laisser vérifier votre compte #PRS_ORG#.,Permettez-moi de vérifier votre compte #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I will be happy to assist you.,Je serai heureux de vous aider.,Je me ferai un plaisir de vous aider.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please give me a moment.,Veuillez me donner un moment.,Veuillez m'accorder un moment.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Thank you for holding, I'm sorry you have issues sending the egift card.","Merci d'avoir tenu, je suis désolé que vous rencontriez des problèmes pour envoyer la carte e-cadeau.",Merci d'avoir patienté. Je regrette que vous rencontriez des problèmes pour envoyer la carte cadeau électronique.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please tell me to what account you want to send it?,S'il vous plaît dites-moi à quel compte vous souhaitez l'envoyer ?,Pourriez-vous m'indiquer à quel compte vous souhaitez l'envoyer ?,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,l'adresse de la personne est,The address of the person is,The person's address is,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,#EMAIL# /  le nom est #NAME#,#EMAIL#/name is #NAME#,#EMAIL# /  the name is #NAME#,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok.,D'accord.,D'accord.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please allow me a moment and let me check,"S'il vous plaît, laissez-moi un moment et laissez-moi vérifier.",Accordez-moi un moment et laissez-moi vérifier.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,What I can do is to add this amount as store credit to your friend account.,Ce que je peux faire est d'ajouter ce montant sous forme de crédit de magasin à votre compte ami.,"Ce que je peux faire, c'est ajouter ce montant sous forme d'avoir au compte de votre amie.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is that ok for you?,Est-ce que c'est bon pour vous ?,Est-ce que cela vous convient ?,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Mon amie utilise uniquement une #PRS_ORG# liseuse, elle n'achète rien d'autre sur le site.","My friend uses only a reading #PRS_ORG#, she does not buy anything else on the site.","My friend only uses a #PRS_ORG# eReader, she doesn't buy anything from the site.",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,s'il y a un pb je préfère être remboursée.,If there is a pb I prefer to be reimbursed.,"If there's a problem, I prefer to get a refund.",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ou pouvez-vous créditer son compte #PRS_ORG#?,Or can you credit your #PRS_ORG# account?,Or can you add the credit to her #PRS_ORG# account?,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"J'ai déjà acheté des cartes cadeau #PRS_ORG#, pourquoi cela ne fonctionne pas avec ce compte?","I've already purchased #PRS_ORG# gift cards, why it doesn't work with this account?","I've purchased #PRS_ORG# gift cards before, why doesn't it work with this account?",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I'm sorry what you mean is to add it as store credit on your #PRS_ORG# account?,"Je suis désolé, ce que vous voulez dire est de l'ajouter comme crédit de magasin sur votre compte #PRS_ORG# ?","Je suis désolé, vous voulez dire l'ajouter comme crédit sur votre compte #PRS_ORG# ?",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Non sur le compte #PRS_ORG# de #NAME#,No on the #PRS_ORG# account of #NAME#,"No, on #NAME#'s #PRS_ORG# account ",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,mais c'est peut-être ce que vous proposiez déjà?,But maybe that's what you're already proposing?,But maybe that's what you're suggesting?,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Yes, I mentioned to add the 30,00 € EUR to your friend account: #PRS_ORG#  is that ok for you?","Oui, j'ai mentionné d'ajouter l' 30,00 € EUR à votre compte ami : #PRS_ORG# est-ce que cela vous convient ?","Oui, j'ai mentionné l'ajout de 30,00 € EUR au compte de votre amie : #PRS_ORG#. Est-ce que cela vous convient ?",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Oui parfait!,Yes perfect!,"Yes, perfect!",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok.,D'accord,D'accord.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please allow me a moment,"S'il vous plaît, laissez-moi un moment.",Donnez-moi un moment.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I'm sorry but I can't find your friend account with the email address you have provided me.,Je suis désolé mais je ne trouve pas votre compte ami avec l'adresse e-mail que vous m'avez fournie.,Je suis désolé mais je ne trouve pas le compte de votre amie avec l'adresse e-mail que vous m'avez fournie.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,If you want you can ask you friend to create an account with  #PRS_ORG# then we can transfer the amount to it.,"Si vous voulez, vous pouvez demander à votre ami de créer un compte avec #PRS_ORG#, nous pouvons y transférer le montant.","Si vous voulez, vous pouvez demander à votre amie de créer un compte chez #PRS_ORG#, nous pourrons ensuite y transférer le montant.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,en effet : #EMAIL#,Indeed: #EMAIL#,indeed: #EMAIL#,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,mon ami m'avait donné une mauvaise adresse,My friend had given me a bad address,my friend had given me an incorrect address,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok.,D'accord.,D'accord.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"So do you want the  30,00 € EUR to your #PRS_ORG# account?","Alors, voulez-vous l' 30,00 € EUR sur votre compte #PRS_ORG# ?","Alors, voulez-vous 30,00 € EUR sur votre compte #PRS_ORG# ?",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,c'est celle-là l'adresse de son compte #PRS_ORG# que vous pouvez créditer,This is the address of his #PRS_ORG# account that you can credit,"this is the address of her #PRS_ORG# account, which you can credit",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,non vous pouvez créditez le compte de #NAME# dont je viens de vous donner la bonne adresse,No you can credit #NAME#'s account which I have just given you the right address,"no, you can credit #NAME#'s account, whose right address I've just given you",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Ok.,D'accord.,D'accord.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please allow me a moment,"S'il vous plaît, laissez-moi un moment.",Veuillez m'accordez un moment.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Merci désolée pour la confusion,Thank you so much for the confusion,"Thank you, sorry for the confusion",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I found the account,J'ai trouvé le compte.,J'ai trouvé le compte.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,One moment please,Un instant s'il vous plaît.,"Un instant, s'il vous plaît.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I keep working on your request,Je continue à travailler sur votre demande,Je continue à travailler sur votre demande.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I'm still checking your request,Je vérifie toujours votre demande,J'examine toujours votre demande.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I 'm still working with your account.,Je travaille toujours avec votre compte.,Je travaille toujours sur votre compte.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Thank you for holding.,Merci d'avoir patienté.,Merci d'avoir patienté.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,I have added a store credit to  your friend account and will be able to use it at any time.,J'ai ajouté un crédit de magasin à votre compte ami et je pourrai l'utiliser à tout moment.,J'ai ajouté un avoir au compte de votre amie et elle pourra l'utiliser à tout moment.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Is there anything else I can help you with?,Y a-t-il autre chose que je puisse faire pour vous aider ?,Y a-t-il autre chose que je puisse faire pour vous aider ?,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Hello are you still with me?,"Bonjour, êtes-vous toujours avec moi ?","Bonjour, êtes-vous toujours là ?",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Mon amie n'a encore pas reçu les 30 euros sur son compte,My friend hasn't received the 30 euros on her account yet,My friend hasn't received the €30 on her account yet,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,est-ce normal?,Is that normal?,is this normal?,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,The store credit will be able to check on the #PRS_ORG# account on  the website,Le crédit du magasin pourra vérifier sur le compte #PRS_ORG# sur le site Web,Le crédit pourra être consulté sur le compte #PRS_ORG# sur le site Web.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Please ask to sign out and wait 2 minutes and then sign back in again.,"Veuillez vous déconnecter et attendre 2 minutes, puis vous reconnecter.","Veuillez vous déconnecter et attendre 2 minutes, puis vous reconnecter.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Elle vérifie sur son compte,She checks on her account,she's checking her account,customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,View your #PRS_ORG# credit,Affichez votre crédit boutique #PRS_ORG# ,Affichez votre crédit #PRS_ORG#.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Go to #URL#.,Accédez à #URL#.,Accédez à #URL#.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Sign in to your account.,Connectez-vous à votre compte.,Connectez-vous à votre compte.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"On your computer, view your account details by clicking on My Account next to the profile icon at the top right of the page.","Sur votre ordinateur, affichez les détails de votre compte en cliquant sur Mon compte à côté de l'icône de profil en haut à droite de la page.","Sur votre ordinateur, affichez les détails de votre compte en cliquant sur Mon compte à côté de l'icône de profil en haut à droite de la page.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click Account Settings.,Cliquez sur Paramètres du compte.,Cliquez sur Paramètres du compte.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Click Payment Information.,Cliquez sur Informations de paiement.,Cliquez sur Informations de paiement.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,fr,en,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Ok Merci , ça a fonctionné","Ok Thank you, it worked","Okay it worked, thank you.",customer
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,"Perfect, I'm glad that everything is fine now.","Parfait, je suis content que tout va bien maintenant.","Parfait, je suis content que tout va bien maintenant.",agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,You're welcome.,Je vous en prie.,Je vous en prie.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,It was my pleasure to assist you today.,J'ai eu le plaisir de vous aider aujourd'hui.,J'ai eu le plaisir de vous aider aujourd'hui.,agent
en_fr_#CLIENT-02#_default020-12-27-49,chat,en,fr,#CLIENT-02#,default-brand-of-#CLIENT-02#,formal,Happy New Year and best wishes for you this year.,Bonne Année et meilleurs voeux pour vous cette année.,Bonne Année et meilleurs voeux pour vous cette année.,agent
